Date,Open,High,Low,Close,Volume
2001-07-01,9.766958574343795,9.766958574343795,8.875904340107194,9.487902641296387,1208000
2001-08-01,9.555259943317157,9.697674461768637,7.430585718134325,7.563377857208252,3076000
2001-09-01,7.563377532688757,7.563377532688757,5.4752694481872295,5.773570537567139,179500
2001-10-01,5.677344495001708,7.707716943955854,5.581118410444153,7.128435134887695,611000
2001-11-01,7.120736316784166,8.637260427101268,7.120736316784166,8.28699779510498,10022500
2001-12-01,8.198469750292068,9.160731406372308,8.159978403072001,8.758505821228027,11306000
2002-01-01,8.80469214143551,9.828538477066083,8.473674325721124,8.843182563781738,17863500
2002-02-01,8.762354995377468,8.866279068177036,7.161151492340658,7.451754570007324,2770000
2002-03-01,7.496020441043207,8.673829028103082,7.496020441043207,7.936736583709717,12813000
2002-04-01,7.717340711442957,7.979075325893628,6.100740460776027,6.337456703186035,7293500
2002-05-01,6.302815361223563,6.5722484248447905,5.4906660253725565,5.802439212799072,31617000
2002-06-01,5.763947770977092,5.821683880847227,4.946025359817623,5.2828168869018555,56060500
2002-07-01,5.273195722273922,5.340554226740792,4.079990616365523,4.5226311683654785,10886000
2002-08-01,4.484139181653992,5.084590526285051,4.033800787891227,4.466818809509277,5495000
2002-09-01,4.407156079089133,4.7882114137844,3.9067802897349493,3.9741387367248535,7741000
2002-10-01,3.849046923166769,4.8170822647213205,3.6854623555174375,4.761270999908447,12939000
2002-11-01,4.811309597475009,5.696590636825168,4.718932265995855,5.598439693450928,13579000
2002-12-01,5.792815763838766,5.83707980837011,4.834403232896973,4.844025611877441,16053000
2003-01-01,4.955648003450849,5.667721463720208,4.907534733392801,5.003760814666748,11448500
2003-02-01,5.096138623086539,5.123081836692356,4.707385033435395,4.8959879875183105,3579000
2003-03-01,4.974893158315149,5.348250716124528,4.6265544272124774,4.726629734039307,7246000
2003-04-01,4.811308361490667,5.369420058008845,4.726629506853069,5.302062034606934,9675500
2003-05-01,5.340552505024212,6.004512660130761,5.275118406143827,5.9621734619140625,11518000
2003-06-01,6.043005189898748,6.5279849290685386,5.869797746901895,5.985269069671631,12714500
2003-07-01,5.93908055409312,6.441381122713939,5.829382844791209,6.071872711181641,6162000
2003-08-01,6.027607693765975,6.610738277435303,5.796665088244018,6.610738277435303,6710500
2003-09-01,6.65885218355734,7.014888963717399,6.458701539311401,6.477946758270264,21508500
2003-10-01,6.51451268483543,7.139982977057774,6.51451268483543,7.022586822509766,11519000
2003-11-01,7.063001564208561,7.313189386716703,6.620361111698139,6.987945079803467,8120500
2003-12-01,7.08224790043654,7.370926202792637,6.758927926492366,7.267002105712891,21303000
2004-01-01,7.31319029949515,7.909793022239378,7.257379025240116,7.45945405960083,18540000
2004-02-01,7.505642357545843,7.694245310310233,7.216963628854776,7.322812557220459,5623500
2004-03-01,7.370925164740952,7.457528872672452,6.783945803193746,7.286246299743652,12530000
2004-04-01,7.332436170298771,7.636510940998104,6.96677650813464,6.995644569396973,4965000
2004-05-01,7.043757343480923,7.267001985374588,6.822437085918425,7.1303606033325195,6029000
2004-06-01,7.120736547208006,7.363226351878213,6.98602004004035,7.328585147857666,7373000
2004-07-01,7.342058911962072,7.342058911962072,6.210438725959,6.5145134925842285,16235500
2004-08-01,6.476021771781923,6.476021771781923,5.9814192775773,6.273946762084961,8333500
2004-09-01,6.291268424656465,6.745456160340538,6.231607922376754,6.6703996658325195,10202500
2004-10-01,6.753153856872788,7.380548542083017,6.753153856872788,7.320888042449951,14030000
2004-11-01,7.369000963993431,7.884773538546712,7.349755746067842,7.794321060180664,13969500
2004-12-01,7.863604078351699,8.36205539835456,7.832812094392262,8.208093643188477,13393000
2005-01-01,8.345822620208017,8.355518268248508,7.446087101252289,7.696229457855225,26205500
2005-02-01,7.70010667759229,7.926979366705621,7.506198356784836,7.607030868530273,17243500
2005-03-01,7.63029993355529,7.851355336776519,7.30647260712863,7.401487827301025,14160000
2005-04-01,7.5214269154825875,7.5214269154825875,6.913889792392944,7.026468276977539,18860000
2005-05-01,7.045879221542987,7.711646725640498,6.987648409348333,7.696118354797363,9638500
2005-06-01,7.688354683213614,7.764054279073998,7.395261589752296,7.463197231292725,27799500
2005-07-01,7.496194323167895,8.043560271258148,7.403025483766303,7.824225902557373,25336000
2005-08-01,7.83781254019118,7.9018659694103235,7.569952661134096,7.764053821563721,7962000
2005-09-01,7.723292453117399,8.088202437161616,7.68447222235637,7.977565288543701,22390500
2005-10-01,7.971741306459231,8.049381763711322,7.434080723492229,8.016385078430176,16083500
2005-11-01,7.97756686956549,8.088204040109861,7.758232013246113,7.818403244018555,17738000
2005-12-01,7.8727513177040755,8.018326962019833,7.802874342038403,7.81257963180542,11556000
2006-01-01,7.845768434059904,8.305799882184292,7.746774553433336,8.105871200561523,5475500
2006-02-01,8.045696851221866,8.12139828786086,7.779771362944117,7.892353057861328,5538500
2006-03-01,7.919526845979951,8.12333823946781,7.7817113552802955,8.059283256530762,6457500
2006-04-01,8.070933222430861,8.311624974810114,7.975821629240046,8.160222053527832,5762000
2006-05-01,8.183511011532778,8.197098375444384,7.269271162080241,7.325562000274658,8390000
2006-06-01,7.310035424524882,7.42067574421585,6.875237826627416,7.3177995681762695,14632000
2006-07-01,7.35467838654049,7.383794035219032,6.855825891484487,7.308093070983887,4375500
2006-08-01,7.271213031898588,7.880705842926395,7.158631347965246,7.797240734100342,8084500
2006-09-01,7.8651781413944555,8.536784603866453,7.725421717454235,8.404792785644531,14251500
2006-10-01,8.443613977370253,8.80465102083871,8.26115453559564,8.581429481506348,26282000
2006-11-01,8.59501823227615,8.989053756631844,8.459143626286936,8.822122573852539,15988500
2006-12-01,8.810474411776134,8.928878860407398,8.521256047327139,8.65324878692627,22236000
2007-01-01,8.754382258289716,8.915493371177332,8.449628707841969,8.721383094787598,21075500
2007-02-01,8.764084687524551,9.016428440800214,8.4729188895596,8.581621170043945,17661000
2007-03-01,8.36615766479219,8.929077719515321,8.317629882366308,8.748555183410645,16320000
2007-04-01,8.785435578968421,9.249359069620262,8.698085762501378,9.026132583618164,7490500
2007-05-01,8.998959774883724,9.443471908569336,8.946550055415035,9.443471908569336,21921500
2007-06-01,9.453175988485386,9.48423417733578,9.088248980024296,9.233831405639648,15252000
2007-07-01,9.239660507484604,9.499768244276547,8.909672499990009,8.911613464355469,13456000
2007-08-01,8.938783297801423,9.200831837168659,8.505917041463263,9.181421279907227,14442000
2007-09-01,9.16395205591698,9.728813086335322,9.030015410482974,9.705519676208496,10017000
2007-10-01,9.711342315080461,10.460608718322302,9.711342315080461,10.458667755126953,15888500
2007-11-01,10.400436457450994,10.421788908351086,9.321182940232065,9.682228088378906,26230500
2007-12-01,9.748224675183565,10.231559746857622,9.571584968489507,10.016097068786621,16620000
2008-01-01,10.037447717581284,10.051035384889857,7.758591817246504,9.024191856384277,24233500
2008-02-01,9.121246877983872,9.235772036214021,8.620442278221516,8.653441429138184,15802000
2008-03-01,8.672853080296436,9.03778104722339,8.259398250853037,8.700028419494629,15386500
2008-04-01,8.942668627189462,9.4104751753264,8.70197151665559,9.152308464050293,7782500
2008-05-01,9.14842419505351,10.072390439331054,9.14842419505351,10.041332244873047,19009500
2008-06-01,9.99474532985054,10.049096007662067,9.163952827453613,9.163952827453613,25791000
2008-07-01,9.08436632326577,9.559937503389172,8.74855560758869,9.224125862121582,60505500
2008-08-01,9.226066572291458,10.031625556100577,9.053308810951034,9.561878204345703,27557000
2008-09-01,9.800632047606591,9.800632047606591,8.115754922822054,8.54085636138916,31931500
