Date,Open,High,Low,Close,Volume
2012-11-01,34.59731797580149,34.79681174801959,34.22683392230037,34.362205505371094,795500
2012-12-01,34.61870160756266,35.18867121742356,33.485879316656096,34.91081237792969,1359700
2013-01-01,35.11741753160569,37.36438006586165,34.94642465283807,37.278682708740234,2480900
2013-02-01,37.78572711767617,38.20709002455189,36.86447346395382,37.19298553466797,5336700
2013-03-01,37.44293863738272,37.550062381351935,36.200321197509766,36.62166213989258,6159800
2013-04-01,36.700220894470405,37.414377874179586,35.500449716331325,36.250301361083984,10192400
2013-05-01,36.27174082932986,36.82162079587649,34.72201919555664,36.757347106933594,8496400
2013-06-01,36.814491186611896,37.578627287664666,35.1505126953125,35.1505126953125,11338300
2013-07-01,35.32191607420396,35.68613469505009,30.858465152847838,33.19860076904297,17708500
2013-08-01,33.371576057460715,34.55363536205354,31.994913613882865,33.544578552246094,13290900
2013-09-01,33.88333402336531,34.4743573971835,32.02374540142986,32.70846939086914,8415300
2013-10-01,33.24905481910766,36.93938437742516,32.88146130961803,35.065391540527344,16974900
2013-11-01,35.303242960367584,37.60249541642548,35.20233580411496,36.499717712402344,21368900
2013-12-01,36.55738477117501,36.84568683287502,34.66175537476459,36.29069900512695,10968100
2014-01-01,36.21862401838713,36.26907415499213,34.85414258613334,36.24393844604492,39063500
2014-02-01,35.6108898099236,35.6108898099236,32.86767561115866,33.347923278808594,25176400
2014-03-01,33.0786811637256,34.81048072181273,32.452907152213456,34.475765228271484,21392400
2014-04-01,33.980971699833496,35.894668050786414,33.39885142918661,35.7127571105957,14190700
2014-05-01,36.00381341645235,36.942481077843325,35.44353048914063,36.06202697753906,22515500
2014-06-01,36.00381269138876,37.611910429620664,35.894667793501064,37.07345962524414,25495200
2014-07-01,37.18986847574506,38.2012980369361,37.066176388929314,37.94385528564453,15424100
2014-08-01,38.105322877233306,39.50710969053751,38.09063911752155,38.325496673583984,21234000
2014-09-01,38.43558208521705,39.95480551913412,37.87780788978569,39.60252380371094,25918800
2014-10-01,39.58784484863281,40.28506088256836,36.608108686482524,36.72553634643555,38709000
2014-11-01,36.63746236011603,37.20992616279552,35.081551770245504,37.01177215576172,51016100
2014-12-01,36.945714784207084,37.23929581674167,36.042999660866506,36.53471755981445,31197900
2015-01-01,36.17509442478629,36.27050589538848,32.997215636609134,35.00874328613281,66953200
2015-02-01,34.956637544277285,36.60173758002285,33.79537716103036,35.00129699707031,48123200
2015-03-01,35.38838461350551,36.66872977984033,35.08318632385766,36.475189208984375,32671200
2015-04-01,36.415639148502876,36.45286100372143,34.294122488070016,35.97644805908203,46905400
2015-05-01,36.36352933065643,39.57930195939539,36.22209594578587,38.589263916015625,52873300
2015-06-01,38.63392953946823,38.98379418344399,37.1823616027832,37.1823616027832,31826000
2015-07-01,37.22702414749468,37.3610226502188,35.59107264777531,36.08686447143555,42978100
2015-08-01,36.319721064377795,36.45493357014271,33.07460909809565,33.72062683105469,73939400
2015-09-01,33.30746853071406,33.69057083129883,27.425712828051616,30.565654754638672,117022200
2015-10-01,29.957200247612636,32.007937096384694,28.943100146482426,29.964706420898438,102961600
2015-11-01,30.227620209257157,33.082112987198734,29.91212670503652,31.805099487304688,84713900
2015-12-01,32.075535744899774,32.9844622382936,30.55062835767688,31.076461791992188,84335800
2016-01-01,31.204164920048704,31.324354171752933,28.86046976591672,30.00130844116211,147349700
2016-02-01,29.26251449515033,29.38437881728144,25.82747968122561,28.439943313598633,144751400
2016-03-01,28.059110185071376,28.767444767068493,26.634827519472623,28.165739059448242,133448800
2016-04-01,28.7598234048823,31.996823761810244,28.66081126988206,31.69978141784668,90813400
2016-05-01,31.105698985455305,32.77370528069116,30.427827253222297,31.913047790527344,95145100
2016-06-01,31.89781677518879,31.913050082755518,29.628106538616503,30.823888778686523,153113600
2016-07-01,30.747728799351073,32.45430094728844,29.87148641565281,32.16219711303711,138218300
2016-08-01,32.323618561049365,33.84564222635971,31.22438835920758,33.799522399902344,108774600
2016-09-01,33.960948966428504,35.38303211970322,33.24605887971507,34.13774490356445,121172700
2016-10-01,34.13773064824962,35.775068087547155,33.5381606849749,35.06017303466797,167894200
2016-11-01,35.12935776592648,35.66744182350855,34.02243834154712,34.69888687133789,126485300
2016-12-01,34.82186844481157,35.129365733895874,31.870088751027808,33.26142501831055,199171800
2017-01-01,33.092316468832216,33.95324438850246,32.14303341614749,33.08612823486328,143505100
2017-02-01,33.405682454423385,35.50230526496225,33.31215361269854,35.260684967041016,174490900
2017-03-01,35.432155446828816,36.99878186647567,35.22950913952553,35.977752685546875,119009200
2017-04-01,36.2895089149644,37.988633489513454,35.424365211224334,37.24818801879883,215993100
2017-05-01,37.41965595192613,38.15231451901737,36.749366421398555,37.95745849609375,130859900
2017-06-01,38.10554529495916,39.35260603561649,37.614505079406136,38.84598159790039,180808500
2017-07-01,39.009669465897844,39.77782386119233,38.627753692420924,39.28324890136719,161143500
2017-08-01,39.479504833108386,41.748264055503796,38.882874689091246,41.44210433959961,128558300
2017-09-01,41.638353036976426,42.55684948362637,40.405844987336955,42.39984130859375,154450400
